absences,accomodation,additional_work,admission_grade,age,alcohol_weekend,alcohol_workday,area_residency,attendance_classes,attendance_seminars,attendance_time,course,debtor,discussion_improves_interest,displaced,extra_curricular_activities,failures_past_classes,family_relationship,father_education,father_occupation,free_time,gender,go_out,guardian,health_status,impact_projects_activities,international,internet_access_home,listening_classes,marital_status,mother_education,mother_occupation,nationality,number_siblings,parental_marital_status,personal_classes,previous_education,previous_education_grade,previous_education_type,reading_frequency_non_scientific,reading_frequency_scientific,scholarship,size_family,special_needs,taking_notes_classes,target,transportation,travel_time,tuition_fees_up_to_date,want_take_higher_education,weekly_study_hours
-1,-1,-1,0.6245,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.675,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6015,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,4,620,-1,-1,-1,7,0.66,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6715000000000001,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.675,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.5575,19,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.575,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.644,21,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,10,0.65,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.55,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5675,36,-1,-1,-1,-1,-1,3,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,4,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.8,43,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,2,2,5,620,-1,-1,-1,3,0.6655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5870000000000001,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.615,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.611,20,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,7,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.591,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.61,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5335,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.565,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.541,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,14,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.555,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.535,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.6805,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,4,620,-1,-1,-1,7,0.71,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5765,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.615,-1,-1,-1,1,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.6990000000000001,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.785,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.79,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.655,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.61,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.7020000000000001,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.77,-1,-1,-1,1,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.5670000000000001,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.6,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.685,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.7,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.609,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.635,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.655,21,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.593,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.6,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6114999999999999,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.685,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6395000000000001,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.655,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6065,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5855,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.61,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.8,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,9,0.8,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.7265,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.73,-1,-1,-1,1,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.613,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,9,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.64,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,4,620,-1,-1,-1,7,0.66,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6245,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.69,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6185,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6004999999999999,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.63,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6585,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.74,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6659999999999999,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5465,19,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,3,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.585,-1,-1,-1,1,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.565,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.6,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.7895,18,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,7,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,4,620,-1,-1,-1,7,0.765,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5605,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.585,-1,-1,-1,1,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.8734999999999999,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.89,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.644,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.645,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5505,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.58,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.4985,22,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.495,-1,-1,-1,0,-1,0,-1,49,-1,-1,0,-1,-1
-1,-1,-1,0.605,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.675,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6585,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.705,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5954999999999999,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.66,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6235,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.66,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.586,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.565,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.644,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.67,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6575,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.68,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6085,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.68,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.617,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.645,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6235,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,4,620,-1,-1,-1,7,0.69,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.664,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.685,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5435,21,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.575,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6905,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,4,620,-1,-1,-1,7,0.645,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6325,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.655,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.637,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,4,620,-1,-1,-1,7,0.665,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.618,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.625,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.61,24,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,4,620,-1,-1,-1,7,0.6,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.591,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.64,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6195,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.635,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.629,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.67,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6164999999999999,21,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,3,620,-1,-1,-1,7,0.66,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.622,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.62,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.63,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,4,620,-1,-1,-1,7,0.6655,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.85,47,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,3,7,4,620,-1,-1,-1,7,0.85,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.6075,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,4,620,-1,-1,-1,7,0.625,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.65,29,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,11,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.585,21,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.625,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.65,28,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.54,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6615000000000001,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.74,26,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,11,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.75,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.613,20,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.625,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.615,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.655,-1,-1,-1,1,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.5125,27,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5665,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,-1,6,-1,0,-1,-1,-1,-1,0,-1,-1,4,-1,6,620,-1,-1,-1,7,0.615,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.665,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.705,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.7,33,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,11,0.7,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6415000000000001,35,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.7,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.7,26,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,9,0.7,-1,-1,-1,1,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.52,27,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,2,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.6114999999999999,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.655,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.675,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.715,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5954999999999999,20,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,11,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.66,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.633,21,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.715,-1,-1,-1,0,-1,0,-1,49,-1,-1,0,-1,-1
-1,-1,-1,0.645,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.705,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.8115000000000001,24,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.8170000000000001,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.74,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6075,21,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.625,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.614,23,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,4,620,-1,-1,-1,7,0.6,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.59,24,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,3,620,-1,-1,-1,7,0.7,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.67,21,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.695,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
